PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.1485546875,51950,17.137365799986405,1012.3342106290528,7.627364052211448,1676509041.2866113,2023-02-15 16:57:21.286620
0,0,0,23.1501171875,51823,17.123078570985452,1012.3368609617783,7.6052820822776575,1676509042.4862175,2023-02-15 16:57:22.486226
0,0,0,23.1505078125,52239,17.113521248042435,1012.3324490819209,7.642040888471817,1676509043.6791549,2023-02-15 16:57:23.679164
0,0,0,23.150703125,52014,17.108742879176113,1012.3327803721372,7.639280647227997,1676509044.878811,2023-02-15 16:57:24.878819
0,0,0,23.150703125,52174,17.09916667904369,1012.3310888840314,7.653373782299959,1676509046.0785291,2023-02-15 16:57:26.078537
0,1,1,23.15109375,52400,17.08482391191394,1012.3283684854947,7.676039629926167,1676509047.271488,2023-02-15 16:57:27.271496
0,1,1,23.152265625,52174,17.08488401005388,1012.3303562183536,7.659478209719172,1676509048.4645624,2023-02-15 16:57:28.464572
0,1,1,23.1536328125,52498,17.080166888078065,1012.330983745771,7.654249773543746,1676509049.663775,2023-02-15 16:57:29.663784
0,1,1,23.154609375,52433,17.080216958594235,1012.3275656947754,7.6827283402445055,1676509050.8568907,2023-02-15 16:57:30.856899
0,1,1,23.1555859375,52303,17.065906442504748,1012.3292221310734,7.668927210625479,1676509052.0564024,2023-02-15 16:57:32.056411
0,1,1,23.156171875,52628,17.070723132611565,1012.3335989978409,7.632460031116483,1676509053.2493753,2023-02-15 16:57:33.249385
0,1,1,23.1563671875,52563,17.06594646957377,1012.3406962989143,7.573327007790612,1676509054.4493947,2023-02-15 16:57:34.449405
0,0,0,23.1571484375,52661,17.056413732399726,1012.3352554406921,7.618658913496362,1676509055.6490924,2023-02-15 16:57:35.649101
0,0,0,23.157734375,52792,17.051657648385156,1012.336249306786,7.610378248509343,1676509056.8484244,2023-02-15 16:57:36.848433
0,0,0,23.1587109375,52891,17.06128005034751,1012.3412887696499,7.568390697815113,1676509058.0432243,2023-02-15 16:57:38.043234
0,0,0,23.159296875,53090,17.056523754204555,1012.3439741507812,7.546016839503853,1676509059.2469459,2023-02-15 16:57:39.246954
0,0,0,23.160859375,52760,17.047031711919654,1012.3432414459309,7.552121530382234,1676509060.4463696,2023-02-15 16:57:40.446378
0,0,0,23.1610546875,53090,17.047041709167793,1012.3452642514801,7.535268091773525,1676509061.6392088,2023-02-15 16:57:41.639218
0,0,0,23.16203125,53224,17.051877640597546,1012.3435376669345,7.549653499808083,1676509062.8323324,2023-02-15 16:57:42.832340
0,0,0,23.16359375,53090,17.047171675259545,1012.342804938861,7.555758386306042,1676509064.0318317,2023-02-15 16:57:44.031840
0,0,0,23.164375,53190,17.051997640533745,1012.3424385694182,7.558810875938816,1676509065.2312405,2023-02-15 16:57:45.231249
0,0,0,23.16359375,53090,17.047171675259545,1012.3461879835515,7.527571828813412,1676509066.4306219,2023-02-15 16:57:46.430631
0,0,0,23.163984375,53358,17.04240590042854,1012.3451590395733,7.53614468668337,1676509067.6236117,2023-02-15 16:57:47.623621
0,0,0,23.1645703125,53392,17.037650308298772,1012.3309291868068,7.654704348098294,1676509068.823226,2023-02-15 16:57:48.823234
0,0,0,23.16359375,53527,17.023244851427794,1012.3225066794433,7.724879260226642,1676509070.0226276,2023-02-15 16:57:50.022636
0,0,0,23.163984375,53527,17.04240590042854,1012.3299353331792,7.6629849444582625,1676509071.2220576,2023-02-15 16:57:51.222065
0,0,0,23.1649609375,53392,17.03767029355139,1012.3366663318265,7.606903693207928,1676509072.4214838,2023-02-15 16:57:52.421492
0,0,0,23.1649609375,53594,17.032884911208917,1012.3332832812063,7.635090514770008,1676509073.620973,2023-02-15 16:57:53.620981
0,0,0,23.1659375,53764,17.028149667314132,1012.3349397075149,7.621289531495313,1676509074.8136432,2023-02-15 16:57:54.813653
0,0,0,23.1665234375,53764,17.02817963058851,1012.3359335636836,7.613008947109642,1676509076.0130925,2023-02-15 16:57:56.013100
0,0,0,23.1675,53730,17.028229569788806,1012.3392815233857,7.5851145539742495,1676509077.2058434,2023-02-15 16:57:57.205853
0,0,0,23.1692578125,54108,17.033104699157207,1012.3456461738384,7.532086026724171,1676509078.405389,2023-02-15 16:57:58.405398
0,0,0,23.1708203125,53901,17.01882945188547,1012.3499880159926,7.49591114000205,1676509079.6061726,2023-02-15 16:57:59.606180
0,0,0,23.1716015625,53970,17.023654252437307,1012.3479300823485,7.513057191337301,1676509080.8056676,2023-02-15 16:58:00.805676
0,0,0,23.171796875,53867,17.023664238257826,1012.3431867385324,7.552577337196899,1676509082.0054631,2023-02-15 16:58:02.005471
0,0,0,23.1727734375,54039,17.042855698666187,1012.344843167797,7.538776438613418,1676509083.1996026,2023-02-15 16:58:03.199612
0,0,0,23.1743359375,54073,17.052507673210815,1012.3390357054836,7.587162646933534,1676509084.4009027,2023-02-15 16:58:04.400912
0,0,0,23.1743359375,54247,17.03814996420675,1012.3407272554356,7.573069086156322,1676509085.5943499,2023-02-15 16:58:05.594359
0,0,0,23.174921875,54281,17.038179945190457,1012.3315718001681,7.649350221267865,1676509086.7877407,2023-02-15 16:58:06.787750
0,0,0,23.1758984375,54491,17.038229913906513,1012.3315366520693,7.649643068169944,1676509087.9874887,2023-02-15 16:58:07.987498
0,0,0,23.1774609375,54386,17.02873897888198,1012.335878455998,7.613468091687342,1676509089.1804085,2023-02-15 16:58:09.180418
0,0,0,23.1770703125,54526,17.033504339014307,1012.3419821211013,7.562613879281227,1676509090.3799505,2023-02-15 16:58:10.379959
0,0,0,23.176875,54596,17.038279883134884,1012.336576168155,7.607654915778301,1676509091.5750496,2023-02-15 16:58:11.575060
0,0,0,23.176875,54526,17.02392387677907,1012.3399592810453,7.579467649636564,1676509092.7746444,2023-02-15 16:58:12.774653
0,0,0,23.178046875,54596,17.023983795326753,1012.3419469790914,7.56290667301506,1676509093.9675539,2023-02-15 16:58:13.967564
0,0,0,23.1790234375,54596,17.019248765065434,1012.3385287084237,7.591386820249361,1676509095.1672497,2023-02-15 16:58:15.167257
